STATE_NAME,STUSPS,COUNTY_NAME,FIPS,PARTY
Kentucky,KY,McLean,21149,republican
Kentucky,KY,Meade,21163,republican
Kentucky,KY,Menifee,21165,republican
Kentucky,KY,Mercer,21167,republican
Kentucky,KY,Metcalfe,21169,republican
Kentucky,KY,Monroe,21171,republican
Kentucky,KY,Montgomery,21173,republican
Kentucky,KY,Morgan,21175,republican
Kentucky,KY,Muhlenberg,21177,republican
Kentucky,KY,Nelson,21179,republican
Kentucky,KY,Nicholas,21181,republican
Kentucky,KY,Ohio,21183,republican
Kentucky,KY,Oldham,21185,republican
Kentucky,KY,Owen,21187,republican
Kentucky,KY,Owsley,21189,republican
Kentucky,KY,Pendleton,21191,republican
Kentucky,KY,Perry,21193,republican
Kentucky,KY,Pike,21195,republican
Kentucky,KY,Powell,21197,republican
Kentucky,KY,Pulaski,21199,republican
Kentucky,KY,Robertson,21201,republican
Kentucky,KY,Rockcastle,21203,republican
Kentucky,KY,Rowan,21205,republican
Kentucky,KY,Russell,21207,republican
Kentucky,KY,Scott,21209,republican
Kentucky,KY,Shelby,21211,republican
Kentucky,KY,Simpson,21213,republican
Kentucky,KY,Spencer,21215,republican
Kentucky,KY,Taylor,21217,republican
Kentucky,KY,Todd,21219,republican
Kentucky,KY,Trigg,21221,republican
Kentucky,KY,Trimble,21223,republican
Kentucky,KY,Union,21225,republican
Kentucky,KY,Warren,21227,republican
Kentucky,KY,Washington,21229,republican
Kentucky,KY,Wayne,21231,republican
Kentucky,KY,Webster,21233,republican
Kentucky,KY,Whitley,21235,republican
Kentucky,KY,Wolfe,21237,republican
Kentucky,KY,Woodford,21239,republican
Kansas,KS,Allen,20001,republican
Kansas,KS,Anderson,20003,republican
Kansas,KS,Atchison,20005,republican
Kansas,KS,Barber,20007,republican
Kansas,KS,Barton,20009,republican
Kansas,KS,Bourbon,20011,republican
Kansas,KS,Brown,20013,republican
Kansas,KS,Butler,20015,republican
Kansas,KS,Chase,20017,republican
Kansas,KS,Chautauqua,20019,republican
Kansas,KS,Cherokee,20021,republican
Kansas,KS,Cheyenne,20023,republican
Kansas,KS,Clark,20025,republican
Kansas,KS,Clay,20027,republican
Kansas,KS,Cloud,20029,republican
Kansas,KS,Coffey,20031,republican
Kansas,KS,Comanche,20033,republican
Kansas,KS,Cowley,20035,republican
Kansas,KS,Crawford,20037,republican
Kansas,KS,Decatur,20039,republican
Kansas,KS,Dickinson,20041,republican
Kansas,KS,Doniphan,20043,republican
Kansas,KS,Douglas,20045,democrat
Kansas,KS,Edwards,20047,republican
Kansas,KS,Elk,20049,republican
Kansas,KS,Ellis,20051,republican
Kansas,KS,Ellsworth,20053,republican
Kansas,KS,Finney,20055,republican
Kansas,KS,Ford,20057,republican
Kansas,KS,Franklin,20059,republican
Kansas,KS,Geary,20061,republican
Kansas,KS,Gove,20063,republican
Kansas,KS,Graham,20065,republican
Kansas,KS,Grant,20067,republican
Kansas,KS,Gray,20069,republican
Kansas,KS,Greeley,20071,republican
Kansas,KS,Greenwood,20073,republican
Kansas,KS,Hamilton,20075,republican
Kansas,KS,Harper,20077,republican
Kansas,KS,Harvey,20079,republican
Kansas,KS,Haskell,20081,republican
Kansas,KS,Hodgeman,20083,republican
Kansas,KS,Jackson,20085,republican
Kansas,KS,Jefferson,20087,republican
Kansas,KS,Jewell,20089,republican
Kansas,KS,Johnson,20091,republican
Kansas,KS,Kearny,20093,republican
Kansas,KS,Kingman,20095,republican
Kansas,KS,Kiowa,20097,republican
Kansas,KS,Labette,20099,republican
Kansas,KS,Lane,20101,republican
Kansas,KS,Leavenworth,20103,republican
Kansas,KS,Lincoln,20105,republican
Kansas,KS,Linn,20107,republican
Kansas,KS,Logan,20109,republican
Kansas,KS,Lyon,20111,republican
Kansas,KS,Marion,20115,republican
Kansas,KS,Marshall,20117,republican
Kansas,KS,McPherson,20113,republican
Kansas,KS,Meade,20119,republican
Kansas,KS,Miami,20121,republican
Kansas,KS,Mitchell,20123,republican
Kansas,KS,Montgomery,20125,republican
Kansas,KS,Morris,20127,republican
Kansas,KS,Morton,20129,republican
Kansas,KS,Nemaha,20131,republican
Kansas,KS,Neosho,20133,republican
Kansas,KS,Ness,20135,republican
Kansas,KS,Norton,20137,republican
Kansas,KS,Osage,20139,republican
Kansas,KS,Osborne,20141,republican
Kansas,KS,Ottawa,20143,republican
Kansas,KS,Pawnee,20145,republican
Kansas,KS,Phillips,20147,republican
Kansas,KS,Pottawatomie,20149,republican
Kansas,KS,Pratt,20151,republican
Kansas,KS,Rawlins,20153,republican
Kansas,KS,Reno,20155,republican
Kansas,KS,Republic,20157,republican
Kansas,KS,Rice,20159,republican
Kansas,KS,Riley,20161,republican
Kansas,KS,Rooks,20163,republican
Kansas,KS,Rush,20165,republican
Kansas,KS,Russell,20167,republican
Kansas,KS,Saline,20169,republican
Kansas,KS,Scott,20171,republican
Kansas,KS,Sedgwick,20173,republican
Kansas,KS,Seward,20175,republican
Kansas,KS,Shawnee,20177,republican
Kansas,KS,Sheridan,20179,republican
Kansas,KS,Sherman,20181,republican
Kansas,KS,Smith,20183,republican
Kansas,KS,Stafford,20185,republican
Kansas,KS,Stanton,20187,republican
Kansas,KS,Stevens,20189,republican
Kansas,KS,Sumner,20191,republican
Kansas,KS,Thomas,20193,republican
Kansas,KS,Trego,20195,republican
Kansas,KS,Wabaunsee,20197,republican
Kansas,KS,Wallace,20199,republican
Kansas,KS,Washington,20201,republican
Kansas,KS,Wichita,20203,republican
Kansas,KS,Wilson,20205,republican
Kansas,KS,Woodson,20207,republican
Kansas,KS,Wyandotte,20209,democrat
Iowa,IA,Adair,19001,republican
Iowa,IA,Adams,19003,republican
Iowa,IA,Allamakee,19005,republican
Iowa,IA,Appanoose,19007,republican
Iowa,IA,Audubon,19009,republican
Iowa,IA,Benton,19011,republican
Iowa,IA,Black Hawk,19013,democrat
Iowa,IA,Boone,19015,republican
Iowa,IA,Bremer,19017,republican
Iowa,IA,Buchanan,19019,republican
Iowa,IA,Buena Vista,19021,republican
Iowa,IA,Butler,19023,republican
Iowa,IA,Calhoun,19025,republican
Iowa,IA,Carroll,19027,republican
Iowa,IA,Cass,19029,republican
Iowa,IA,Cedar,19031,republican
Iowa,IA,Cerro Gordo,19033,republican
Iowa,IA,Cherokee,19035,republican
Iowa,IA,Chickasaw,19037,republican
Iowa,IA,Clarke,19039,republican
Iowa,IA,Clay,19041,republican
Iowa,IA,Clayton,19043,republican
Iowa,IA,Clinton,19045,republican
Iowa,IA,Crawford,19047,republican
Iowa,IA,Dallas,19049,republican
Iowa,IA,Davis,19051,republican
Iowa,IA,Decatur,19053,republican
Iowa,IA,Delaware,19055,republican
Iowa,IA,Des Moines,19057,republican
Iowa,IA,Dickinson,19059,republican
Iowa,IA,Dubuque,19061,republican
Iowa,IA,Emmet,19063,republican
Iowa,IA,Fayette,19065,republican
Iowa,IA,Floyd,19067,republican
Iowa,IA,Franklin,19069,republican
Iowa,IA,Fremont,19071,republican
Iowa,IA,Greene,19073,republican
Iowa,IA,Grundy,19075,republican
Iowa,IA,Guthrie,19077,republican
Iowa,IA,Hamilton,19079,republican
Iowa,IA,Hancock,19081,republican
Iowa,IA,Hardin,19083,republican
Iowa,IA,Harrison,19085,republican
Iowa,IA,Henry,19087,republican
Iowa,IA,Howard,19089,republican
Iowa,IA,Humboldt,19091,republican
Iowa,IA,Ida,19093,republican
Iowa,IA,Iowa,19095,republican
Iowa,IA,Jackson,19097,republican
Iowa,IA,Jasper,19099,republican
Iowa,IA,Jefferson,19101,republican
Iowa,IA,Johnson,19103,democrat
Iowa,IA,Jones,19105,republican
Iowa,IA,Keokuk,19107,republican
Iowa,IA,Kossuth,19109,republican
Iowa,IA,Lee,19111,republican
Iowa,IA,Linn,19113,democrat
Iowa,IA,Louisa,19115,republican
Iowa,IA,Lucas,19117,republican
Iowa,IA,Lyon,19119,republican
Iowa,IA,Madison,19121,republican
Iowa,IA,Mahaska,19123,republican
Iowa,IA,Marion,19125,republican
Iowa,IA,Marshall,19127,republican
Iowa,IA,Mills,19129,republican
Iowa,IA,Mitchell,19131,republican
Iowa,IA,Monona,19133,republican
Iowa,IA,Monroe,19135,republican
Iowa,IA,Montgomery,19137,republican
Iowa,IA,Muscatine,19139,republican
Iowa,IA,O'Brien,19141,republican
Iowa,IA,Osceola,19143,republican
Iowa,IA,Page,19145,republican
Iowa,IA,Palo Alto,19147,republican
Iowa,IA,Plymouth,19149,republican
Iowa,IA,Pocahontas,19151,republican
Iowa,IA,Polk,19153,democrat
Iowa,IA,Pottawattamie,19155,republican
Iowa,IA,Poweshiek,19157,republican
Iowa,IA,Ringgold,19159,republican
Iowa,IA,Sac,19161,republican
Iowa,IA,Scott,19163,democrat
Iowa,IA,Shelby,19165,republican
Iowa,IA,Sioux,19167,republican
Iowa,IA,Story,19169,democrat
Iowa,IA,Tama,19171,republican
Iowa,IA,Taylor,19173,republican
Iowa,IA,Union,19175,republican
Iowa,IA,Van Buren,19177,republican
Iowa,IA,Wapello,19179,republican
Iowa,IA,Warren,19181,republican
Iowa,IA,Washington,19183,republican
Iowa,IA,Wayne,19185,republican
Iowa,IA,Webster,19187,republican
Iowa,IA,Winnebago,19189,republican
Iowa,IA,Winneshiek,19191,republican
Iowa,IA,Woodbury,19193,republican
Iowa,IA,Worth,19195,republican
Iowa,IA,Wright,19197,republican
Indiana,IN,Adams,18001,republican
Indiana,IN,Allen,18003,republican
Indiana,IN,Bartholomew,18005,republican
Indiana,IN,Benton,18007,republican
Indiana,IN,Blackford,18009,republican
Indiana,IN,Boone,18011,republican
Indiana,IN,Brown,18013,republican
Indiana,IN,Carroll,18015,republican
Indiana,IN,Cass,18017,republican
Indiana,IN,Clark,18019,republican
Indiana,IN,Clay,18021,republican
Indiana,IN,Clinton,18023,republican
Indiana,IN,Crawford,18025,republican
Indiana,IN,Daviess,18027,republican
Indiana,IN,Dearborn,18029,republican
Indiana,IN,Decatur,18031,republican
Indiana,IN,DeKalb,18033,republican
Indiana,IN,Delaware,18035,republican
Indiana,IN,Dubois,18037,republican
Indiana,IN,Elkhart,18039,republican
Indiana,IN,Fayette,18041,republican
Indiana,IN,Floyd,18043,republican
Indiana,IN,Fountain,18045,republican
Indiana,IN,Franklin,18047,republican
Indiana,IN,Fulton,18049,republican
Indiana,IN,Gibson,18051,republican
Indiana,IN,Grant,18053,republican
Indiana,IN,Greene,18055,republican
Indiana,IN,Hamilton,18057,republican
Indiana,IN,Hancock,18059,republican
Indiana,IN,Harrison,18061,republican
Indiana,IN,Hendricks,18063,republican
Indiana,IN,Henry,18065,republican
Indiana,IN,Howard,18067,republican
Indiana,IN,Huntington,18069,republican
Indiana,IN,Jackson,18071,republican
Indiana,IN,Jasper,18073,republican
Indiana,IN,Jay,18075,republican
Indiana,IN,Jefferson,18077,republican
Indiana,IN,Jennings,18079,republican
Indiana,IN,Johnson,18081,republican
Indiana,IN,Knox,18083,republican
Indiana,IN,Kosciusko,18085,republican
Indiana,IN,LaGrange,18087,republican
Indiana,IN,Lake,18089,democrat
Indiana,IN,LaPorte,18091,republican
Indiana,IN,Lawrence,18093,republican
Indiana,IN,Madison,18095,republican
Indiana,IN,Marion,18097,democrat
Indiana,IN,Marshall,18099,republican
Indiana,IN,Martin,18101,republican
Indiana,IN,Miami,18103,republican
Indiana,IN,Monroe,18105,democrat
Indiana,IN,Montgomery,18107,republican
Indiana,IN,Morgan,18109,republican
Indiana,IN,Newton,18111,republican
Indiana,IN,Noble,18113,republican
Indiana,IN,Ohio,18115,republican
Indiana,IN,Orange,18117,republican
Indiana,IN,Owen,18119,republican
Indiana,IN,Parke,18121,republican
Indiana,IN,Perry,18123,republican
Indiana,IN,Pike,18125,republican
Indiana,IN,Porter,18127,republican
Indiana,IN,Posey,18129,republican
Indiana,IN,Pulaski,18131,republican
Indiana,IN,Putnam,18133,republican
Indiana,IN,Randolph,18135,republican
Indiana,IN,Ripley,18137,republican
Indiana,IN,Rush,18139,republican
Indiana,IN,Scott,18143,republican
Indiana,IN,Shelby,18145,republican
Indiana,IN,Spencer,18147,republican
Indiana,IN,St. Joseph,18141,democrat
Indiana,IN,Starke,18149,republican
Indiana,IN,Steuben,18151,republican
Indiana,IN,Sullivan,18153,republican
Indiana,IN,Switzerland,18155,republican
Indiana,IN,Tippecanoe,18157,republican
Indiana,IN,Tipton,18159,republican
Indiana,IN,Union,18161,republican
Indiana,IN,Vanderburgh,18163,republican
Indiana,IN,Vermillion,18165,republican
Indiana,IN,Vigo,18167,republican
Indiana,IN,Wabash,18169,republican
Indiana,IN,Warren,18171,republican
Indiana,IN,Warrick,18173,republican
Indiana,IN,Washington,18175,republican
Indiana,IN,Wayne,18177,republican
Indiana,IN,Wells,18179,republican
Indiana,IN,White,18181,republican
Indiana,IN,Whitley,18183,republican
Illinois,IL,Adams,17001,republican
Illinois,IL,Alexander,17003,republican
Illinois,IL,Bond,17005,republican
Illinois,IL,Boone,17007,republican
Illinois,IL,Brown,17009,republican
Illinois,IL,Bureau,17011,republican
Illinois,IL,Calhoun,17013,republican
Illinois,IL,Carroll,17015,republican
Illinois,IL,Cass,17017,republican
Illinois,IL,Champaign,17019,democrat
Illinois,IL,Christian,17021,republican
Illinois,IL,Clark,17023,republican
Illinois,IL,Clay,17025,republican
Illinois,IL,Clinton,17027,republican
Illinois,IL,Coles,17029,republican
Illinois,IL,Cook,17031,democrat
Illinois,IL,Crawford,17033,republican
Illinois,IL,Cumberland,17035,republican
Illinois,IL,De Witt,17039,republican
Illinois,IL,DeKalb,17037,democrat
Illinois,IL,Douglas,17041,republican
Illinois,IL,DuPage,17043,democrat
Illinois,IL,Edgar,17045,republican
Illinois,IL,Edwards,17047,republican
Illinois,IL,Effingham,17049,republican
Illinois,IL,Fayette,17051,republican
Illinois,IL,Ford,17053,republican
Illinois,IL,Franklin,17055,republican
Illinois,IL,Fulton,17057,republican
Illinois,IL,Gallatin,17059,republican
Illinois,IL,Greene,17061,republican
Illinois,IL,Grundy,17063,republican
Illinois,IL,Hamilton,17065,republican
Illinois,IL,Hancock,17067,republican
Illinois,IL,Hardin,17069,republican
Illinois,IL,Henderson,17071,republican
Illinois,IL,Henry,17073,republican
Illinois,IL,Iroquois,17075,republican
Illinois,IL,Jackson,17077,democrat
Illinois,IL,Jasper,17079,republican
Illinois,IL,Jefferson,17081,republican
Illinois,IL,Jersey,17083,republican
Illinois,IL,Jo Daviess,17085,republican
Illinois,IL,Johnson,17087,republican
Illinois,IL,Kane,17089,democrat
Illinois,IL,Kankakee,17091,republican
Illinois,IL,Kendall,17093,republican
Illinois,IL,Knox,17095,republican
Illinois,IL,Lake,17097,democrat
Illinois,IL,LaSalle,17099,republican
Illinois,IL,Lawrence,17101,republican
Illinois,IL,Lee,17103,republican
Illinois,IL,Livingston,17105,republican
Illinois,IL,Logan,17107,republican
Illinois,IL,Macon,17115,republican
Illinois,IL,Macoupin,17117,republican
Illinois,IL,Madison,17119,republican
Illinois,IL,Marion,17121,republican
Illinois,IL,Marshall,17123,republican
Illinois,IL,Mason,17125,republican
Illinois,IL,Massac,17127,republican
Illinois,IL,McDonough,17109,republican
Illinois,IL,McHenry,17111,republican
Illinois,IL,McLean,17113,republican
Illinois,IL,Menard,17129,republican
Illinois,IL,Mercer,17131,republican
Illinois,IL,Monroe,17133,republican
Illinois,IL,Montgomery,17135,republican
Illinois,IL,Morgan,17137,republican
Illinois,IL,Moultrie,17139,republican
Illinois,IL,Ogle,17141,republican
Illinois,IL,Peoria,17143,democrat
Illinois,IL,Perry,17145,republican
Illinois,IL,Piatt,17147,republican
Illinois,IL,Pike,17149,republican
Illinois,IL,Pope,17151,republican
Illinois,IL,Pulaski,17153,republican
Illinois,IL,Putnam,17155,republican
Illinois,IL,Randolph,17157,republican
Illinois,IL,Richland,17159,republican
Illinois,IL,Rock Island,17161,democrat
Illinois,IL,Saline,17165,republican
Illinois,IL,Sangamon,17167,republican
Illinois,IL,Schuyler,17169,republican
Illinois,IL,Scott,17171,republican
Illinois,IL,Shelby,17173,republican
Illinois,IL,St. Clair,17163,democrat
Illinois,IL,Stark,17175,republican
Illinois,IL,Stephenson,17177,republican
Illinois,IL,Tazewell,17179,republican
Illinois,IL,Union,17181,republican
Illinois,IL,Vermilion,17183,republican
Illinois,IL,Wabash,17185,republican
Illinois,IL,Warren,17187,republican
Illinois,IL,Washington,17189,republican
Illinois,IL,Wayne,17191,republican
Illinois,IL,White,17193,republican
Illinois,IL,Whiteside,17195,republican
Illinois,IL,Will,17197,democrat
Illinois,IL,Williamson,17199,republican
Illinois,IL,Winnebago,17201,democrat
Illinois,IL,Woodford,17203,republican
Idaho,ID,Ada,16001,republican
Idaho,ID,Adams,16003,republican
Idaho,ID,Bannock,16005,republican
Idaho,ID,Bear Lake,16007,republican
Idaho,ID,Benewah,16009,republican
Idaho,ID,Bingham,16011,republican
Idaho,ID,Blaine,16013,democrat
Idaho,ID,Boise,16015,republican
Idaho,ID,Bonner,16017,republican
Idaho,ID,Bonneville,16019,republican
Idaho,ID,Boundary,16021,republican
Idaho,ID,Butte,16023,republican
Idaho,ID,Camas,16025,republican
Idaho,ID,Canyon,16027,republican
Idaho,ID,Caribou,16029,republican
Idaho,ID,Cassia,16031,republican
Idaho,ID,Clark,16033,republican
Idaho,ID,Clearwater,16035,republican
Idaho,ID,Custer,16037,republican
Idaho,ID,Elmore,16039,republican
Idaho,ID,Franklin,16041,republican
Idaho,ID,Fremont,16043,republican
Idaho,ID,Gem,16045,republican
Idaho,ID,Gooding,16047,republican
Idaho,ID,Idaho,16049,republican
Idaho,ID,Jefferson,16051,republican
Idaho,ID,Jerome,16053,republican
Idaho,ID,Kootenai,16055,republican
Idaho,ID,Latah,16057,democrat
Idaho,ID,Lemhi,16059,republican
Idaho,ID,Lewis,16061,republican
Idaho,ID,Lincoln,16063,republican
Idaho,ID,Madison,16065,republican
Idaho,ID,Minidoka,16067,republican
Idaho,ID,Nez Perce,16069,republican
Idaho,ID,Oneida,16071,republican
Idaho,ID,Owyhee,16073,republican
Idaho,ID,Payette,16075,republican
Idaho,ID,Power,16077,republican
Idaho,ID,Shoshone,16079,republican
Idaho,ID,Teton,16081,republican
Idaho,ID,Twin Falls,16083,republican
Idaho,ID,Valley,16085,republican
Idaho,ID,Washington,16087,republican
Hawaii,HI,Hawaii,15001,democrat
Hawaii,HI,Honolulu,15003,democrat
Hawaii,HI,Kauai,15007,democrat
Hawaii,HI,Maui,15009,democrat
Georgia,GA,Appling,13001,republican
Georgia,GA,Atkinson,13003,republican
Georgia,GA,Bacon,13005,republican
Georgia,GA,Baker,13007,republican
Georgia,GA,Baldwin,13009,democrat
Georgia,GA,Banks,13011,republican
Georgia,GA,Barrow,13013,republican
Georgia,GA,Bartow,13015,republican
Georgia,GA,Ben Hill,13017,republican
Georgia,GA,Berrien,13019,republican
Georgia,GA,Bibb,13021,democrat
Georgia,GA,Bleckley,13023,republican
Georgia,GA,Brantley,13025,republican
Georgia,GA,Brooks,13027,republican
Georgia,GA,Bryan,13029,republican
Georgia,GA,Bulloch,13031,republican
Georgia,GA,Burke,13033,democrat
Georgia,GA,Butts,13035,republican
Georgia,GA,Calhoun,13037,democrat
Georgia,GA,Camden,13039,republican
Georgia,GA,Candler,13043,republican
Georgia,GA,Carroll,13045,republican
Georgia,GA,Catoosa,13047,republican
Georgia,GA,Charlton,13049,republican
Georgia,GA,Chatham,13051,democrat
Georgia,GA,Chattahoochee,13053,republican
Georgia,GA,Chattooga,13055,republican
Georgia,GA,Cherokee,13057,republican
Georgia,GA,Clarke,13059,democrat
Georgia,GA,Clay,13061,democrat
Georgia,GA,Clayton,13063,democrat
Georgia,GA,Clinch,13065,republican
Georgia,GA,Cobb,13067,democrat
Georgia,GA,Coffee,13069,republican
Georgia,GA,Colquitt,13071,republican
Georgia,GA,Columbia,13073,republican
Georgia,GA,Cook,13075,republican
Georgia,GA,Coweta,13077,republican
Georgia,GA,Crawford,13079,republican
Georgia,GA,Crisp,13081,republican
Georgia,GA,Dade,13083,republican
Georgia,GA,Dawson,13085,republican
Georgia,GA,Decatur,13087,republican
Georgia,GA,DeKalb,13089,democrat
Georgia,GA,Dodge,13091,republican
Georgia,GA,Dooly,13093,republican
Georgia,GA,Dougherty,13095,democrat
Georgia,GA,Douglas,13097,democrat
Georgia,GA,Early,13099,republican
Georgia,GA,Echols,13101,republican
Georgia,GA,Effingham,13103,republican
Georgia,GA,Elbert,13105,republican
Georgia,GA,Emanuel,13107,republican
Georgia,GA,Evans,13109,republican
Georgia,GA,Fannin,13111,republican
Georgia,GA,Fayette,13113,republican
Georgia,GA,Floyd,13115,republican
Georgia,GA,Forsyth,13117,republican
Georgia,GA,Franklin,13119,republican
Georgia,GA,Fulton,13121,democrat
Georgia,GA,Gilmer,13123,republican
Georgia,GA,Glascock,13125,republican
Georgia,GA,Glynn,13127,republican
Georgia,GA,Gordon,13129,republican
Georgia,GA,Grady,13131,republican
Georgia,GA,Greene,13133,republican
Georgia,GA,Gwinnett,13135,democrat
Georgia,GA,Habersham,13137,republican
Georgia,GA,Hall,13139,republican
Georgia,GA,Hancock,13141,democrat
Georgia,GA,Haralson,13143,republican
Georgia,GA,Harris,13145,republican
Georgia,GA,Hart,13147,republican
Georgia,GA,Heard,13149,republican
Georgia,GA,Henry,13151,democrat
Georgia,GA,Houston,13153,republican
Georgia,GA,Irwin,13155,republican
Georgia,GA,Jackson,13157,republican
Georgia,GA,Jasper,13159,republican
Georgia,GA,Jeff Davis,13161,republican
Georgia,GA,Jefferson,13163,democrat
Georgia,GA,Jenkins,13165,republican
Georgia,GA,Johnson,13167,republican
Georgia,GA,Jones,13169,republican
Georgia,GA,Lamar,13171,republican
Georgia,GA,Lanier,13173,republican
Georgia,GA,Laurens,13175,republican
Georgia,GA,Lee,13177,republican
Georgia,GA,Liberty,13179,democrat
Georgia,GA,Lincoln,13181,republican
Georgia,GA,Long,13183,republican
Georgia,GA,Lowndes,13185,republican
Georgia,GA,Lumpkin,13187,republican
Georgia,GA,Macon,13193,democrat
Georgia,GA,Madison,13195,republican
Georgia,GA,Marion,13197,republican
Georgia,GA,McDuffie,13189,republican
Georgia,GA,McIntosh,13191,republican
Georgia,GA,Meriwether,13199,republican
Georgia,GA,Miller,13201,republican
Georgia,GA,Mitchell,13205,republican
Georgia,GA,Monroe,13207,republican
Georgia,GA,Montgomery,13209,republican
Georgia,GA,Morgan,13211,republican
Georgia,GA,Murray,13213,republican
Georgia,GA,Muscogee,13215,democrat
Georgia,GA,Newton,13217,democrat
Georgia,GA,Oconee,13219,republican
Georgia,GA,Oglethorpe,13221,republican
Georgia,GA,Paulding,13223,republican
Georgia,GA,Peach,13225,republican
Georgia,GA,Pickens,13227,republican
Georgia,GA,Pierce,13229,republican
Georgia,GA,Pike,13231,republican
Georgia,GA,Polk,13233,republican
Georgia,GA,Pulaski,13235,republican
Georgia,GA,Putnam,13237,republican
Georgia,GA,Quitman,13239,republican
Georgia,GA,Rabun,13241,republican
Georgia,GA,Randolph,13243,democrat
Georgia,GA,Richmond,13245,democrat
Georgia,GA,Rockdale,13247,democrat
Georgia,GA,Schley,13249,republican
Georgia,GA,Screven,13251,republican
Georgia,GA,Seminole,13253,republican
Georgia,GA,Spalding,13255,republican
Georgia,GA,Stephens,13257,republican
Georgia,GA,Stewart,13259,democrat
Georgia,GA,Sumter,13261,democrat
Georgia,GA,Talbot,13263,democrat
Georgia,GA,Taliaferro,13265,democrat
Georgia,GA,Tattnall,13267,republican
Georgia,GA,Taylor,13269,republican
Georgia,GA,Telfair,13271,republican
Georgia,GA,Terrell,13273,democrat
Georgia,GA,Thomas,13275,republican
Georgia,GA,Tift,13277,republican
Georgia,GA,Toombs,13279,republican
Georgia,GA,Towns,13281,republican
Georgia,GA,Treutlen,13283,republican
Georgia,GA,Troup,13285,republican
Georgia,GA,Turner,13287,republican
Georgia,GA,Twiggs,13289,republican
Georgia,GA,Union,13291,republican
Georgia,GA,Upson,13293,republican
Georgia,GA,Walker,13295,republican
Georgia,GA,Walton,13297,republican
Georgia,GA,Ware,13299,republican
Georgia,GA,Warren,13301,democrat
Georgia,GA,Washington,13303,democrat
Georgia,GA,Wayne,13305,republican
Georgia,GA,Webster,13307,republican
Georgia,GA,Wheeler,13309,republican
Georgia,GA,White,13311,republican
Georgia,GA,Whitfield,13313,republican
Georgia,GA,Wilcox,13315,republican
Georgia,GA,Wilkes,13317,republican
Georgia,GA,Wilkinson,13319,republican
Georgia,GA,Worth,13321,republican
Florida,FL,Alachua,12001,democrat
Florida,FL,Baker,12003,republican
Florida,FL,Bay,12005,republican
Florida,FL,Bradford,12007,republican
Florida,FL,Brevard,12009,republican
Florida,FL,Broward,12011,democrat
Florida,FL,Calhoun,12013,republican
Florida,FL,Charlotte,12015,republican
Florida,FL,Citrus,12017,republican
Florida,FL,Clay,12019,republican
Florida,FL,Collier,12021,republican
Florida,FL,Columbia,12023,republican
Florida,FL,Desoto,12027,republican
Florida,FL,Dixie,12029,republican
Florida,FL,Duval,12031,republican
Florida,FL,Escambia,12033,republican
Florida,FL,Flagler,12035,republican
Florida,FL,Franklin,12037,republican
Florida,FL,Gadsden,12039,democrat
Florida,FL,Gilchrist,12041,republican
Florida,FL,Glades,12043,republican
Florida,FL,Gulf,12045,republican
Florida,FL,Hamilton,12047,republican
Florida,FL,Hardee,12049,republican
Florida,FL,Hendry,12051,republican
Florida,FL,Hernando,12053,republican
Florida,FL,Highlands,12055,republican
Florida,FL,Hillsborough,12057,democrat
Florida,FL,Holmes,12059,republican
Florida,FL,Indian River,12061,republican
Florida,FL,Jackson,12063,republican
Florida,FL,Jefferson,12065,republican
Florida,FL,Lafayette,12067,republican
Florida,FL,Lake,12069,republican
Florida,FL,Lee,12071,republican
Florida,FL,Leon,12073,democrat
Florida,FL,Levy,12075,republican
Florida,FL,Liberty,12077,republican
Florida,FL,Madison,12079,republican
Florida,FL,Manatee,12081,republican
Florida,FL,Marion,12083,republican
Florida,FL,Martin,12085,republican
Florida,FL,Miami-Dade,12086,democrat
Florida,FL,Monroe,12087,republican
Florida,FL,Nassau,12089,republican
Florida,FL,Okaloosa,12091,republican
Florida,FL,Okeechobee,12093,republican
Florida,FL,Orange,12095,democrat
Florida,FL,Osceola,12097,democrat
Florida,FL,Palm Beach,12099,democrat
Florida,FL,Pasco,12101,republican
Florida,FL,Pinellas,12103,republican
Florida,FL,Polk,12105,republican
Florida,FL,Putnam,12107,republican
Florida,FL,Santa Rosa,12113,republican
Florida,FL,Sarasota,12115,republican
Florida,FL,Seminole,12117,republican
Florida,FL,St. Johns,12109,republican
Florida,FL,St. Lucie,12111,republican
Florida,FL,Sumter,12119,republican
Florida,FL,Suwannee,12121,republican
Florida,FL,Taylor,12123,republican
Florida,FL,Union,12125,republican
Florida,FL,Volusia,12127,republican
Florida,FL,Wakulla,12129,republican
Florida,FL,Walton,12131,republican
Florida,FL,Washington,12133,republican
District of Columbia,DC,District of Columbia,11001,democrat
Delaware,DE,Kent,10001,republican
Delaware,DE,New Castle,10003,democrat
Delaware,DE,Sussex,10005,republican
Connecticut,CT,Fairfield,9001,democrat
Connecticut,CT,Hartford,9003,democrat
Connecticut,CT,Litchfield,9005,republican
Connecticut,CT,Middlesex,9007,democrat
Connecticut,CT,New Haven,9009,democrat
Connecticut,CT,New London,9011,democrat
Connecticut,NA,Statewide writein,NA,republican
Connecticut,CT,Tolland,9013,democrat
Connecticut,CT,Windham,9015,republican
Colorado,CO,Adams,8001,democrat
Colorado,CO,Alamosa,8003,democrat
Colorado,CO,Arapahoe,8005,democrat
Colorado,CO,Archuleta,8007,republican
Colorado,CO,Baca,8009,republican
Colorado,CO,Bent,8011,republican
Colorado,CO,Boulder,8013,democrat
